plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
C19941,90091155,3,50.0,41.80387386050502,5,40.0,1,11,40.0,spruce,0,0.5477518639585233,13.409350203568044,2015,0.13133074301175698,0.13133074301175698,0.0,0.0,0.0,0.0,0.0,none
C19941,90091155,3,64.0,56,5,40.0,1,11,38.71960938356546,spruce,1,0.5477518639585233,13.409350203568044,2020,0.4247473002864617,0.4247473002864617,0,0,0,0,0,clear cut
C19941,90091155,3,78.0,68,5,40.0,1,11,37.44202748378341,spruce,2,0.5477518639585233,13.409350203568044,2025,0.7008780433373183,0.7008780433373183,0,0,0,0,0,none
C19941,90091155,3,93.0,79,5,40.0,1,11,36.19096157905054,spruce,3,0.5477518639585233,13.409350203568044,2030,1.076309082711021,1.076309082711021,0,0,0,0,0,none
C19941,90091155,3,108.0,89,10,40.0,1,11,34.936062848396645,spruce,4,0.5477518639585233,13.409350203568044,2035,1.5917448355697528,1.5917448355697528,0,0,0,0,0,none
C19941,90091155,3,123.0,99,10,40.0,1,11,33.56576074491233,spruce,5,0.5477518639585233,13.409350203568044,2040,2.1848263413703597,2.1848263413703597,0,0,0,0,0,none
C19941,90091155,3,138.0,108,10,40.0,1,11,32.23334317621321,spruce,6,0.5477518639585233,13.409350203568044,2045,2.7712232264858554,2.7712232264858554,0,0,0,0,0,none
C19941,90091155,3,153.0,117,15,40.0,1,11,30.976621539098243,spruce,7,0.5477518639585233,13.409350203568044,2050,3.430359804337247,3.430359804337247,0,0,0,0,0,none
C19941,90091155,3,168.0,125,15,40.0,1,11,29.83170191429074,spruce,8,0.5477518639585233,13.409350203568044,2055,4.142935402269585,4.142935402269585,0,0,0,0,0,none
C19941,90091155,3,183.0,133,15,40.0,1,11,28.802487287085874,spruce,9,0.5477518639585233,13.409350203568044,2060,4.938811571386679,4.938811571386679,0,0,0,0,0,none
C19941,90091155,3,199.0,141,15,40.0,1,11,27.881365209435476,spruce,10,0.5477518639585233,13.409350203568044,2065,5.870555156346215,5.870555156346215,0,0,0,0,0,none
C19941,90091155,3,215.0,148,20,40.0,1,11,27.061444022348468,spruce,11,0.5477518639585233,13.409350203568044,2070,6.846792267918577,6.846792267918577,0,0,0,0,0,none
C19941,90091155,3,231.0,155,20,40.0,1,11,26.318734628577616,spruce,12,0.5477518639585233,13.409350203568044,2075,7.911530201829618,7.911530201829618,0,0,0,0,0,none
C19941,90091155,3,246.0,162,20,40.0,1,11,25.634601172533344,spruce,13,0.5477518639585233,13.409350203568044,2080,9.00670579352664,9.00670579352664,0,0,0,0,0,none
C19941,90091155,3,261.0,168,25,40.0,1,11,24.988622850169516,spruce,14,0.5477518639585233,13.409350203568044,2085,10.1026360905791,10.1026360905791,0,0,0,0,0,none
C19941,90091155,3,276.0,174,25,40.0,1,11,24.36551480996114,spruce,15,0.5477518639585233,13.409350203568044,2090,11.25821318702614,11.25821318702614,0,0,0,0,0,none
C19941,90091155,3,291.0,180,25,40.0,1,11,23.7538594587074,spruce,16,0.5477518639585233,13.409350203568044,2095,12.467173800511315,12.467173800511315,0,0,0,0,0,none
C19941,90091155,3,306.0,186,30,40.0,1,11,23.14216892042173,spruce,17,0.5477518639585233,13.409350203568044,2100,13.720303416000087,13.720303416000087,0,0,0,0,0,none
C19941,90091155,3,320.0,191,30,40.0,1,11,22.52501459476526,spruce,18,0.5477518639585233,13.409350203568044,2105,14.832439563627352,14.832439563627352,0,0,0,0,0,none
C19941,90091155,3,334.0,196,30,40.0,1,11,21.893693041558492,spruce,19,0.5477518639585233,13.409350203568044,2110,15.950168327114726,15.950168327114726,0,0,0,0,0,none
C19941,90091155,3,347.0,201,30,40.0,1,11,21.241758988517105,spruce,20,0.5477518639585233,13.409350203568044,2115,16.984152200817668,16.984152200817668,0,0,0,0,0,none
C19941,90091155,3,360.0,206,35,40.0,1,11,20.570693483798134,spruce,21,0.5477518639585233,13.409350203568044,2120,17.99773417379309,17.99773417379309,0,0,0,0,0,clear cut
C19941,90091155,3,374.0,210,35,40.0,1,11,20.460689980565483,spruce,22,0.5477518639585233,13.409350203568044,2125,19.488557258699817,19.488557258699817,0,0,0,0,0,none
C19941,90091155,3,387.0,214,35,40.0,1,11,20.31650530155305,spruce,23,0.5477518639585233,13.409350203568044,2130,20.927247935470824,20.927247935470824,0,0,0,0,0,none
C19941,90091155,3,400.0,218,40,40.0,1,11,20.13127704408045,spruce,24,0.5477518639585233,13.409350203568044,2135,22.375598929069067,22.375598929069067,0,0,0,0,0,none
C19941,90091155,3,412.0,222,40,40.0,1,11,19.871455662536157,spruce,25,0.5477518639585233,13.409350203568044,2140,23.6948048345724,23.6948048345724,0,0,0,0,0,none
C19941,90091155,3,423.0,226,40,40.0,1,11,19.548262188472396,spruce,26,0.5477518639585233,13.409350203568044,2145,24.87288551085097,24.87288551085097,0,0,0,0,0,none
C19941,90091155,3,433.0,230,40,40.0,1,11,19.16025099074685,spruce,27,0.5477518639585233,13.409350203568044,2150,25.885156292448517,25.885156292448517,0,0,0,0,0,none
C19941,90091155,3,443.0,234,40,40.0,1,11,18.712093263260407,spruce,28,0.5477518639585233,13.409350203568044,2155,26.808841855183076,26.808841855183076,0,0,0,0,0,none
C19941,90091155,3,452.0,237,45,40.0,1,11,18.208213370932093,spruce,29,0.5477518639585233,13.409350203568044,2160,27.379602636033276,27.379602636033276,0,0,0,0,0,none
