plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
B07129,61135179,3,50.0,41.78976582884769,5,40.0,1,11,40.0,spruce,0,8.34044009405148,14.406489868843162,2019,0.1312864213231457,0.1312864213231457,0.0,0.0,0.0,0.0,0.0,none
B07129,61135179,3,64.0,56,5,40.0,1,11,38.71960938356546,spruce,1,8.34044009405148,14.406489868843162,2024,0.4247473002864617,0.4247473002864617,0,0,0,0,0,none
B07129,61135179,3,78.0,68,5,40.0,1,11,37.44202748378341,spruce,2,8.34044009405148,14.406489868843162,2029,0.7008780433373183,0.7008780433373183,0,0,0,0,0,none
B07129,61135179,3,93.0,79,5,40.0,1,11,36.19096157905054,spruce,3,8.34044009405148,14.406489868843162,2034,1.076309082711021,1.076309082711021,0,0,0,0,0,none
B07129,61135179,3,108.0,89,10,40.0,1,11,0.0,spruce,4,8.34044009405148,14.406489868843162,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clear cut
B07129,98709800,3,50.002,41.80666393689659,5,40.0,1,11,1426.6666666666665,spruce,1,19.15779060301004,10.663305699460341,2024,7.942372819531211,7.942372819531211,0,0,0,0,0,none
B07129,98709800,3,62.002,48,5,40.0,1,11,1367.8886761143317,spruce,2,19.15779060301004,10.663305699460341,2029,12.359883341414879,12.359883341414879,0,0,0,0,0,none
B07129,98709800,3,76.00200000000001,57,5,40.0,1,11,1309.7335018669348,spruce,3,19.15779060301004,10.663305699460341,2034,19.72291671442064,19.72291671442064,0,0,0,0,0,none
B07129,98709800,3,90.00200000000001,65,5,40.0,1,11,0.0,spruce,4,19.15779060301004,10.663305699460341,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clear cut
B07129,04110161,3,50.003,41.763404164479525,5,40.0,1,11,1426.6666666666665,spruce,1,13.730018553631673,16.692513437947458,2024,7.936137523833795,7.936137523833795,0,0,0,0,0,none
B07129,04110161,3,61.003,48,5,40.0,1,11,1365.5398216417357,spruce,2,13.730018553631673,16.692513437947458,2029,11.999631832041596,11.999631832041596,0,0,0,0,0,none
B07129,04110161,3,72.003,54,5,40.0,1,11,1303.356507028918,spruce,3,13.730018553631673,16.692513437947458,2034,16.975655148740543,16.975655148740543,0,0,0,0,0,none
B07129,04110161,3,83.003,61,5,40.0,1,11,1238.703829219903,spruce,4,13.730018553631673,16.692513437947458,2039,23.2183903525409,23.2183903525409,0,0,0,0,0,clear cut
B07129,04110161,3,98.003,69,5,40.0,1,11,1197.999376462609,spruce,5,13.730018553631673,16.692513437947458,2044,33.92433725207859,33.92433725207859,0,0,0,0,0,none
B07129,04110161,3,113.003,77,10,40.0,1,11,1157.2005945687658,spruce,6,13.730018553631673,16.692513437947458,2049,50.41402361267239,50.41402361267239,0,0,0,0,0,none
B07129,04110161,3,128.003,84,10,40.0,1,11,1116.5465184904367,spruce,7,13.730018553631673,16.692513437947458,2054,67.2514572753065,67.2514572753065,0,0,0,0,0,none
B07129,04110161,3,143.003,90,10,40.0,1,11,1071.8038427305848,spruce,8,13.730018553631673,16.692513437947458,2059,81.86336741307272,81.86336741307272,0,0,0,0,0,none
B07129,04110161,3,158.003,96,15,40.0,1,11,1030.7806770434654,spruce,9,13.730018553631673,16.692513437947458,2064,97.99204071593348,97.99204071593348,0,0,0,0,0,none
B07129,04110161,3,173.003,102,15,40.0,1,11,993.8999323563737,spruce,10,13.730018553631673,16.692513437947458,2069,115.96619615528465,115.96619615528465,0,0,0,0,0,none
B07129,04110161,3,189.003,107,15,40.0,1,11,961.1030336622067,spruce,11,13.730018553631673,16.692513437947458,2074,135.63695852341903,135.63695852341903,0,0,0,0,0,none
B07129,04110161,3,205.003,112,20,40.0,1,11,931.9598579909934,spruce,12,13.730018553631673,16.692513437947458,2079,157.16683015173356,157.16683015173356,0,0,0,0,0,none
B07129,04110161,3,221.003,117,20,40.0,1,11,905.8454253707425,spruce,13,13.730018553631673,16.692513437947458,2084,180.6188275947357,180.6188275947357,0,0,0,0,0,none
B07129,04110161,3,237.003,121,20,40.0,1,11,882.0583715681303,spruce,14,13.730018553631673,16.692513437947458,2089,203.98969593923135,203.98969593923135,0,0,0,0,0,none
B07129,04110161,3,252.003,125,25,40.0,1,11,859.9301164400952,spruce,15,13.730018553631673,16.692513437947458,2094,227.43718840186534,227.43718840186534,0,0,0,0,0,none
B07129,04110161,3,267.003,129,25,40.0,1,11,838.8532755602711,spruce,16,13.730018553631673,16.692513437947458,2099,252.1270695245721,252.1270695245721,0,0,0,0,0,none
B07129,04110161,3,282.003,133,25,40.0,1,11,818.3320509378649,spruce,17,13.730018553631673,16.692513437947458,2104,277.91547464843535,277.91547464843535,0,0,0,0,0,none
B07129,04110161,3,297.003,137,25,40.0,1,11,797.8364537666521,spruce,18,13.730018553631673,16.692513437947458,2109,304.5714822181473,304.5714822181473,0,0,0,0,0,none
B07129,04110161,3,311.003,141,30,40.0,1,11,776.9177889411445,spruce,19,13.730018553631673,16.692513437947458,2114,330.1632395610488,330.1632395610488,0,0,0,0,0,none
B07129,04110161,3,325.003,145,30,40.0,1,11,755.4301527684112,spruce,20,13.730018553631673,16.692513437947458,2119,355.9826684022529,355.9826684022529,0,0,0,0,0,none
B07129,04110161,3,339.003,148,30,40.0,1,11,733.0351086139682,spruce,21,13.730018553631673,16.692513437947458,2124,378.3884214989025,378.3884214989025,0,0,0,0,0,none
B07129,04110161,3,352.003,151,35,40.0,1,11,709.3625414431008,spruce,22,13.730018553631673,16.692513437947458,2129,398.136551992304,398.136551992304,0,0,0,0,0,none
B07129,04110161,3,365.003,154,35,40.0,1,11,684.4999462912414,spruce,23,13.730018553631673,16.692513437947458,2134,416.67432179400095,416.67432179400095,0,0,0,0,0,none
B07129,04110161,3,377.003,157,35,40.0,1,11,658.1583308332828,spruce,24,13.730018553631673,16.692513437947458,2139,431.7335725299914,431.7335725299914,0,0,0,0,0,none
B07129,04110161,3,389.003,160,35,40.0,1,11,630.6826357182033,spruce,25,13.730018553631673,16.692513437947458,2144,444.950825245568,444.950825245568,0,0,0,0,0,none
B07129,04110161,3,400.003,163,40,40.0,1,11,601.9842825021353,spruce,26,13.730018553631673,16.692513437947458,2149,454.1796269747546,454.1796269747546,0,0,0,0,0,none
B07129,04110161,3,411.003,166,40,40.0,1,11,572.6089068806988,spruce,27,13.730018553631673,16.692513437947458,2154,461.29211793407353,461.29211793407353,0,0,0,0,0,none
B07129,04110161,3,421.003,169,40,40.0,1,11,76.5614941987514,spruce,28,13.730018553631673,16.692513437947458,2159,65.52065396020848,65.52065396020848,0,0,0,0,0,clear cut
B07129,04110161,3,432.003,172,40,40.0,1,11,76.10879636947291,spruce,29,13.730018553631673,16.692513437947458,2164,69.3548587189203,69.3548587189203,0,0,0,0,0,none
B07129,04110161,3,443.003,174,40,40.0,1,11,75.35859425878,spruce,30,13.730018553631673,16.692513437947458,2169,72.47802086750977,72.47802086750977,0,0,0,0,0,none
B07129,04110161,3,453.003,176,45,40.0,1,11,74.40099856410689,spruce,31,13.730018553631673,16.692513437947458,2174,75.18464801993328,75.18464801993328,0,0,0,0,0,none
B07129,04110161,3,462.003,178,45,40.0,1,11,73.02953644807488,spruce,32,13.730018553631673,16.692513437947458,2179,77.21233190529333,77.21233190529333,0,0,0,0,0,none
B07129,04110161,3,470.003,180,45,40.0,1,11,71.33460013640685,spruce,33,13.730018553631673,16.692513437947458,2184,78.59302889597254,78.59302889597254,0,0,0,0,0,none
B07129,04110161,3,478.003,182,45,40.0,1,11,69.32629289557548,spruce,34,13.730018553631673,16.692513437947458,2189,79.54676697527496,79.54676697527496,0,0,0,0,0,none
B07129,04110161,3,485.003,184,45,40.0,1,11,67.01652901508872,spruce,35,13.730018553631673,16.692513437947458,2194,79.78422917837635,79.78422917837635,0,0,0,0,0,none
B07129,04110161,3,492.003,186,45,40.0,1,11,64.46169885272421,spruce,36,13.730018553631673,16.692513437947458,2199,79.58822536405002,79.58822536405002,0,0,0,0,0,none
B07129,04110161,3,498.003,188,45,40.0,1,11,61.69582039775215,spruce,37,13.730018553631673,16.692513437947458,2204,78.71802812654506,78.71802812654506,0,0,0,0,0,none
B07129,04110161,3,504.003,190,50,40.0,1,11,58.786455567017335,spruce,38,13.730018553631673,16.692513437947458,2209,77.48412213781181,77.48412213781181,0,0,0,0,0,none
B07129,04110161,3,509.003,192,50,40.0,1,11,55.77350213358623,spruce,39,13.730018553631673,16.692513437947458,2214,75.68528194724054,75.68528194724054,0,0,0,0,0,none
B07129,04110161,3,514.0029999999999,194,50,40.0,1,11,52.712356116318226,spruce,40,13.730018553631673,16.692513437947458,2219,73.62482425833224,73.62482425833224,0,0,0,0,0,none
B07129,83944811,3,50.004,41.79867010422831,5,40.0,1,11,1426.6666666666665,spruce,1,2.0645201315528405,8.957870523518103,2024,7.9417116205488085,7.9417116205488085,0,0,0,0,0,none
B07129,83944811,3,61.004,48,5,40.0,1,11,1363.3609578611308,spruce,2,2.0645201315528405,8.957870523518103,2029,11.980822401650885,11.980822401650885,0,0,0,0,0,none
