plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
B08199,89667051,3,50.0,41.76645034414757,5,40.0,1,20,40.0,spruce,0,6.268483563184857,13.846452313386282,2015,0.1312131735676969,0.1312131735676969,0.0,0.0,0.0,0.0,0.0,none
B08199,89667051,3,72.0,56,5,40.0,1,20,38.71960938356546,spruce,1,6.268483563184857,13.846452313386282,2020,0.522006052509077,0.522006052509077,0,0,0,0,0,none
B08199,89667051,3,95.0,68,5,40.0,1,20,37.44299050667206,spruce,2,6.268483563184857,13.846452313386282,2025,0.9896672220115232,0.9896672220115232,0,0,0,0,0,none
B08199,89667051,3,118.0,79,10,40.0,1,20,36.07057160538517,spruce,3,6.268483563184857,13.846452313386282,2030,1.7592240638576833,1.7592240638576833,0,0,0,0,0,none
B08199,89667051,3,141.0,90,10,40.0,1,20,34.460485334288144,spruce,4,6.268483563184857,13.846452313386282,2035,2.5750020452917464,2.5750020452917464,0,0,0,0,0,none
B08199,89667051,3,164.0,101,15,40.0,1,20,32.674452680206755,spruce,5,6.268483563184857,13.846452313386282,2040,3.4698693635178777,3.4698693635178777,0,0,0,0,0,none
B08199,89667051,3,187.0,111,15,40.0,1,20,30.877235342067717,spruce,6,6.268483563184857,13.846452313386282,2045,4.464297926802782,4.464297926802782,0,0,0,0,0,none
B08199,89667051,3,210.0,121,20,40.0,1,20,29.190265492554186,spruce,7,6.268483563184857,13.846452313386282,2050,5.5897755755904655,5.5897755755904655,0,0,0,0,0,none
B08199,89667051,3,233.0,131,20,40.0,1,20,0.0,spruce,8,6.268483563184857,13.846452313386282,2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thinning
B08199,16517001,3,50.002,41.80666393689659,5,40.0,1,20,2106.6666666666665,spruce,1,19.15779060301004,10.663305699460341,2020,11.727989770896555,11.727989770896555,0,0,0,0,0,none
B08199,16517001,3,69.00200000000001,52,5,40.0,1,20,2008.7552269403343,spruce,2,19.15779060301004,10.663305699460341,2025,23.46528798485365,23.46528798485365,0,0,0,0,0,none
B08199,16517001,3,91.00200000000001,68,5,40.0,1,20,1902.129719052076,spruce,3,19.15779060301004,10.663305699460341,2030,46.664223129397044,46.664223129397044,0,0,0,0,0,none
B08199,16517001,3,113.00200000000001,83,10,40.0,1,20,1782.3132710532238,spruce,4,19.15779060301004,10.663305699460341,2035,83.3842663705901,83.3842663705901,0,0,0,0,0,none
