plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
C100014,83386561,3,50.0,41.80597334790729,5,40.0,1,20,40.0,spruce,0,1.7008842273955582,0.7810956646576472,2016,0.13133733874595624,0.13133733874595624,0.0,0.0,0.0,0.0,0.0,none
C100014,83386561,3,72.0,56,5,40.0,1,20,38.71960938356546,spruce,1,1.7008842273955582,0.7810956646576472,2021,0.522006052509077,0.522006052509077,0,0,0,0,0,clear cut
C100014,83386561,3,95.0,68,5,40.0,1,20,37.44299050667206,spruce,2,1.7008842273955582,0.7810956646576472,2026,0.9896672220115232,0.9896672220115232,0,0,0,0,0,none
C100014,83386561,3,118.0,79,10,40.0,1,20,36.07057160538517,spruce,3,1.7008842273955582,0.7810956646576472,2031,1.7592240638576833,1.7592240638576833,0,0,0,0,0,none
C100014,83386561,3,141.0,90,10,40.0,1,20,34.1892345644939,spruce,4,1.7008842273955582,0.7810956646576472,2036,2.554733285863911,2.554733285863911,0,0,0,0,0,none
C100014,83386561,3,164.0,101,15,40.0,1,20,32.21326264144004,spruce,5,1.7008842273955582,0.7810956646576472,2041,3.4208932046227774,3.4208932046227774,0,0,0,0,0,none
C100014,83386561,3,187.0,111,15,40.0,1,20,30.335858574293955,spruce,6,1.7008842273955582,0.7810956646576472,2046,4.386024494767278,4.386024494767278,0,0,0,0,0,none
C100014,83386561,3,210.0,121,20,40.0,1,20,28.64155486804327,spruce,7,1.7008842273955582,0.7810956646576472,2051,5.484700503637438,5.484700503637438,0,0,0,0,0,none
C100014,83386561,3,233.0,131,20,40.0,1,20,27.14559952481988,spruce,8,1.7008842273955582,0.7810956646576472,2056,6.7254823628605385,6.7254823628605385,0,0,0,0,0,none
C100014,83386561,3,256.0,140,25,40.0,1,20,25.797094714718746,spruce,9,1.7008842273955582,0.7810956646576472,2061,8.033882922974634,8.033882922974634,0,0,0,0,0,none
C100014,83386561,3,279.0,149,25,40.0,1,20,24.547798723566828,spruce,10,1.7008842273955582,0.7810956646576472,2066,9.452390589503946,9.452390589503946,0,0,0,0,0,none
C100014,83386561,3,301.0,157,30,40.0,1,20,23.341532386079784,spruce,11,1.7008842273955582,0.7810956646576472,2071,10.81083292833985,10.81083292833985,0,0,0,0,0,none
C100014,83386561,3,323.0,165,30,40.0,1,20,22.14489762255045,spruce,12,1.7008842273955582,0.7810956646576472,2076,12.200845662641921,12.200845662641921,0,0,0,0,0,none
C100014,83386561,3,344.0,173,30,40.0,1,20,20.914686166019706,spruce,13,1.7008842273955582,0.7810956646576472,2081,13.512899043146398,13.512899043146398,0,0,0,0,0,none
C100014,83386561,3,365.0,180,35,40.0,1,20,19.633095617648276,spruce,14,1.7008842273955582,0.7810956646576472,2086,14.646242996659957,14.646242996659957,0,0,0,0,0,clear cut
C100014,83386561,3,387.0,187,35,40.0,1,20,19.53777784178324,spruce,15,1.7008842273955582,0.7810956646576472,2091,16.779892917921604,16.779892917921604,0,0,0,0,0,none
C100014,83386561,3,408.0,194,40,40.0,1,20,19.35435142971144,spruce,16,1.7008842273955582,0.7810956646576472,2096,18.93810539382734,18.93810539382734,0,0,0,0,0,none
C100014,83386561,3,427.0,200,40,40.0,1,20,19.021807967867712,spruce,17,1.7008842273955582,0.7810956646576472,2101,20.79524232047709,20.79524232047709,0,0,0,0,0,none
C100014,83386561,3,445.0,206,40,40.0,1,20,18.518716795526352,spruce,18,1.7008842273955582,0.7810956646576472,2106,22.44798252852371,22.44798252852371,0,0,0,0,0,none
