plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
A100201,85801082,3,50.0,41.82541962531413,5,40.0,1,20,40.0,spruce,0,8.383890288065896,13.70439000793519,2018,0.13139843102819726,0.13139843102819726,0.0,0.0,0.0,0.0,0.0,none
A100201,85801082,3,72.0,56,5,40.0,1,20,38.71960938356546,spruce,1,8.383890288065896,13.70439000793519,2023,0.522006052509077,0.522006052509077,0,0,0,0,0,clear cut
A100201,85801082,3,95.0,68,5,40.0,1,20,37.44299050667206,spruce,2,8.383890288065896,13.70439000793519,2028,0.9896672220115232,0.9896672220115232,0,0,0,0,0,none
A100201,85801082,3,118.0,79,10,40.0,1,20,36.07057160538517,spruce,3,8.383890288065896,13.70439000793519,2033,1.7592240638576833,1.7592240638576833,0,0,0,0,0,none
A100201,85801082,3,141.0,90,10,40.0,1,20,34.26306059022842,spruce,4,8.383890288065896,13.70439000793519,2038,2.5602498119783297,2.5602498119783297,0,0,0,0,0,none
A100201,85801082,3,164.0,101,15,40.0,1,20,32.32982346835197,spruce,5,8.383890288065896,13.70439000793519,2043,3.4332714025453708,3.4332714025453708,0,0,0,0,0,none
A100201,85801082,3,187.0,111,15,40.0,1,20,30.46823001192988,spruce,6,8.383890288065896,13.70439000793519,2048,4.405163045484636,4.405163045484636,0,0,0,0,0,none
A100201,85801082,3,210.0,121,20,40.0,1,20,28.769409038896057,spruce,7,8.383890288065896,13.70439000793519,2053,5.509183875385207,5.509183875385207,0,0,0,0,0,none
A100201,85801082,3,233.0,131,20,40.0,1,20,27.259991065008112,spruce,8,8.383890288065896,13.70439000793519,2058,6.753823541521669,6.753823541521669,0,0,0,0,0,none
A100201,85801082,3,256.0,140,25,40.0,1,20,25.899161047686054,spruce,9,8.383890288065896,13.70439000793519,2063,8.065669020537351,8.065669020537351,0,0,0,0,0,none
A100201,85801082,3,279.0,149,25,40.0,1,20,24.638109675679583,spruce,10,8.383890288065896,13.70439000793519,2068,9.487165780692889,9.487165780692889,0,0,0,0,0,none
A100201,85801082,3,301.0,157,30,40.0,1,20,23.41779533966273,spruce,11,8.383890288065896,13.70439000793519,2073,10.846154775944795,10.846154775944795,0,0,0,0,0,none
A100201,85801082,3,323.0,165,30,40.0,1,20,22.206617487869057,spruce,12,8.383890288065896,13.70439000793519,2078,12.234850541052582,12.234850541052582,0,0,0,0,0,none
A100201,85801082,3,344.0,173,30,40.0,1,20,20.961981500104713,spruce,13,8.383890288065896,13.70439000793519,2083,13.543456378294984,13.543456378294984,0,0,0,0,0,none
A100201,85801082,3,365.0,180,35,40.0,1,20,19.668391098557333,spruce,14,8.383890288065896,13.70439000793519,2088,14.672573342120778,14.672573342120778,0,0,0,0,0,clear cut
A100201,85801082,3,387.0,187,35,40.0,1,20,19.57291336866485,spruce,15,8.383890288065896,13.70439000793519,2093,16.810068835749238,16.810068835749238,0,0,0,0,0,none
A100201,85801082,3,408.0,194,40,40.0,1,20,19.38911328098106,spruce,16,8.383890288065896,13.70439000793519,2098,18.972119636330863,18.972119636330863,0,0,0,0,0,none
A100201,85801082,3,427.0,200,40,40.0,1,20,19.069303666841783,spruce,17,8.383890288065896,13.70439000793519,2103,20.84716612135946,20.84716612135946,0,0,0,0,0,none
A100201,85801082,3,445.0,206,40,40.0,1,20,18.584327480806706,spruce,18,8.383890288065896,13.70439000793519,2108,22.52751436288999,22.52751436288999,0,0,0,0,0,none
A100201,85801082,3,462.0,212,45,40.0,1,20,17.894445623421163,spruce,19,8.383890288065896,13.70439000793519,2113,23.88645538576601,23.88645538576601,0,0,0,0,0,none
A100201,85801082,3,478.0,217,45,40.0,1,20,16.994971699933426,spruce,20,8.383890288065896,13.70439000793519,2118,24.6707451149314,24.6707451149314,0,0,0,0,0,none
A100201,85801082,3,493.0,222,45,40.0,1,20,15.89904003478324,spruce,21,8.383890288065896,13.70439000793519,2123,24.961776010789052,24.961776010789052,0,0,0,0,0,none
A100201,85801082,3,507.0,227,50,40.0,1,20,14.633118502892566,spruce,22,8.383890288065896,13.70439000793519,2128,24.721743413747493,24.721743413747493,0,0,0,0,0,none
A100201,85801082,3,520.0,232,50,40.0,1,20,13.232613403724914,spruce,23,8.383890288065896,13.70439000793519,2133,23.942767012389908,23.942767012389908,0,0,0,0,0,none
A100201,85801082,3,532.0,237,50,40.0,1,20,11.739760978709533,spruce,24,8.383890288065896,13.70439000793519,2138,22.649337949104687,22.649337949104687,0,0,0,0,0,none
A100201,85801082,3,543.0,241,50,40.0,1,20,10.200481993381139,spruce,25,8.383890288065896,13.70439000793519,2143,20.77819287709142,20.77819287709142,0,0,0,0,0,none
A100201,85801082,3,553.0,245,55,40.0,1,20,8.668294964433912,spruce,26,8.383890288065896,13.70439000793519,2148,18.573133888238857,18.573133888238857,0,0,0,0,0,none
A100201,85801082,3,562.0,249,55,40.0,1,20,7.188945165094399,spruce,27,8.383890288065896,13.70439000793519,2153,16.144889272818293,16.144889272818293,0,0,0,0,0,clear cut
