plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
C19941,90091155,3,50.0,41.80387386050502,5,40.0,1,11,40.0,spruce,0,0.5477518639585233,13.409350203568044,2015,0.13133074301175698,0.13133074301175698,0.0,0.0,0.0,0.0,0.0,none
C19941,90091155,3,64.0,56,5,40.0,1,11,38.71960938356546,spruce,1,0.5477518639585233,13.409350203568044,2020,0.4247473002864617,0.4247473002864617,0,0,0,0,0,none
C19941,90091155,3,78.0,68,5,40.0,1,11,37.44202748378341,spruce,2,0.5477518639585233,13.409350203568044,2025,0.7008780433373183,0.7008780433373183,0,0,0,0,0,none
C19941,90091155,3,93.0,79,5,40.0,1,11,36.19096157905054,spruce,3,0.5477518639585233,13.409350203568044,2030,1.076309082711021,1.076309082711021,0,0,0,0,0,none
C19941,90091155,3,108.0,89,10,40.0,1,11,34.936062848396645,spruce,4,0.5477518639585233,13.409350203568044,2035,1.5917448355697528,1.5917448355697528,0,0,0,0,0,none
C19941,90091155,3,123.0,99,10,40.0,1,11,33.67340262138002,spruce,5,0.5477518639585233,13.409350203568044,2040,2.1918328504415654,2.1918328504415654,0,0,0,0,0,none
C19941,90091155,3,138.0,108,10,40.0,1,11,32.42223199481011,spruce,6,0.5477518639585233,13.409350203568044,2045,2.787462717327919,2.787462717327919,0,0,0,0,0,none
C19941,90091155,3,153.0,117,15,40.0,1,11,31.218676921934556,spruce,7,0.5477518639585233,13.409350203568044,2050,3.457165085689738,3.457165085689738,0,0,0,0,0,none
C19941,90091155,3,168.0,125,15,40.0,1,11,30.094262724866347,spruce,8,0.5477518639585233,13.409350203568044,2055,4.179399043549843,4.179399043549843,0,0,0,0,0,none
C19941,90091155,3,183.0,133,15,40.0,1,11,29.06865155067585,spruce,9,0.5477518639585233,13.409350203568044,2060,4.9844512111790795,4.9844512111790795,0,0,0,0,0,none
C19941,90091155,3,199.0,141,15,40.0,1,11,28.14239689937617,spruce,10,0.5477518639585233,13.409350203568044,2065,5.925516630500733,5.925516630500733,0,0,0,0,0,none
C19941,90091155,3,215.0,148,20,40.0,1,11,27.31234775921348,spruce,11,0.5477518639585233,13.409350203568044,2070,6.910273202791843,6.910273202791843,0,0,0,0,0,none
C19941,90091155,3,231.0,155,20,40.0,1,11,26.557248711996376,spruce,12,0.5477518639585233,13.409350203568044,2075,7.983228609870872,7.983228609870872,0,0,0,0,0,none
C19941,90091155,3,246.0,162,20,40.0,1,11,25.86198528896225,spruce,13,0.5477518639585233,13.409350203568044,2080,9.086597102348348,9.086597102348348,0,0,0,0,0,none
C19941,90091155,3,261.0,168,25,40.0,1,11,25.204269185648926,spruce,14,0.5477518639585233,13.409350203568044,2085,10.189819624648912,10.189819624648912,0,0,0,0,0,none
C19941,90091155,3,276.0,174,25,40.0,1,11,24.569366828524394,spruce,15,0.5477518639585233,13.409350203568044,2090,11.35240407531603,11.35240407531603,0,0,0,0,0,none
C19941,90091155,3,291.0,180,25,40.0,1,11,23.945117037362564,spruce,16,0.5477518639585233,13.409350203568044,2095,12.567555023945928,12.567555023945928,0,0,0,0,0,none
C19941,90091155,3,306.0,186,30,40.0,1,11,23.32024111487749,spruce,17,0.5477518639585233,13.409350203568044,2100,13.825877122003503,13.825877122003503,0,0,0,0,0,none
C19941,90091155,3,320.0,191,30,40.0,1,11,22.691957927107573,spruce,18,0.5477518639585233,13.409350203568044,2105,14.942369653887688,14.942369653887688,0,0,0,0,0,none
C19941,90091155,3,334.0,196,30,40.0,1,11,22.0512461380223,spruce,19,0.5477518639585233,13.409350203568044,2110,16.064950168820722,16.064950168820722,0,0,0,0,0,none
C19941,90091155,3,347.0,201,30,40.0,1,11,21.39034857371013,spruce,20,0.5477518639585233,13.409350203568044,2115,17.10295912880037,17.10295912880037,0,0,0,0,0,none
C19941,90091155,3,360.0,206,35,40.0,1,11,20.709024023024302,spruce,21,0.5477518639585233,13.409350203568044,2120,18.11876248404772,18.11876248404772,0,0,0,0,0,none
C19941,90091155,3,372.0,210,35,40.0,1,11,19.998256040685625,spruce,22,0.5477518639585233,13.409350203568044,2125,18.89141548334718,18.89141548334718,0,0,0,0,0,none
C19941,90091155,3,384.0,214,35,40.0,1,11,19.26329078139142,spruce,23,0.5477518639585233,13.409350203568044,2130,19.606303217477898,19.606303217477898,0,0,0,0,0,none
C19941,90091155,3,395.0,218,35,40.0,1,11,18.49744856856516,spruce,24,0.5477518639585233,13.409350203568044,2135,20.166241953524686,20.166241953524686,0,0,0,0,0,none
C19941,90091155,3,406.0,222,40,40.0,1,11,17.699303429955137,spruce,25,0.5477518639585233,13.409350203568044,2140,20.63508079565764,20.63508079565764,0,0,0,0,0,none
C19941,90091155,3,416.0,226,40,40.0,1,11,16.875869897279223,spruce,26,0.5477518639585233,13.409350203568044,2145,20.930460565148827,20.930460565148827,0,0,0,0,0,none
C19941,90091155,3,426.0,230,40,40.0,1,11,16.031203579654264,spruce,27,0.5477518639585233,13.409350203568044,2150,21.124152220262435,21.124152220262435,0,0,0,0,0,none
C19941,90091155,3,435.0,234,40,40.0,1,11,15.175998700587147,spruce,28,0.5477518639585233,13.409350203568044,2155,21.14497371259586,21.14497371259586,0,0,0,0,0,none
C19941,90091155,3,444.0,237,40,40.0,1,11,14.317760248654125,spruce,29,0.5477518639585233,13.409350203568044,2160,20.949820796029137,20.949820796029137,0,0,0,0,0,none
C19941,90091155,3,453.0,240,45,40.0,1,11,13.467465793529742,spruce,30,0.5477518639585233,13.409350203568044,2165,20.67660044828566,20.67660044828566,0,0,0,0,0,none
C19941,90091155,3,461.0,243,45,40.0,1,11,12.626952297229893,spruce,31,0.5477518639585233,13.409350203568044,2170,20.25765151278608,20.25765151278608,0,0,0,0,0,none
C19941,90091155,3,469.0,246,45,40.0,1,11,11.813523215659535,spruce,32,0.5477518639585233,13.409350203568044,2175,19.79153397954888,19.79153397954888,0,0,0,0,0,none
C19941,90091155,3,476.0,249,45,40.0,1,11,11.024462484748684,spruce,33,0.5477518639585233,13.409350203568044,2180,19.213124352889736,19.213124352889736,0,0,0,0,0,none
C19941,90091155,3,483.0,252,45,40.0,1,11,10.269037333496897,spruce,34,0.5477518639585233,13.409350203568044,2185,18.60736476982632,18.60736476982632,0,0,0,0,0,none
C19941,90091155,3,489.0,255,45,40.0,1,11,9.551519181445995,spruce,35,0.5477518639585233,13.409350203568044,2190,17.929596252223202,17.929596252223202,0,0,0,0,0,none
C19941,90091155,3,495.0,258,45,40.0,1,11,8.876975576200373,spruce,36,0.5477518639585233,13.409350203568044,2195,17.25553622788751,17.25553622788751,0,0,0,0,0,none
C19941,90091155,3,501.0,261,50,40.0,1,11,8.24119947925426,spruce,37,0.5477518639585233,13.409350203568044,2200,16.582336100268886,16.582336100268886,0,0,0,0,0,none
