plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
C100014,83386561,3,50.0,41.80597334790729,5,40.0,1,20,40.0,spruce,0,1.7008842273955582,0.7810956646576472,2016,0.13133733874595624,0.13133733874595624,0.0,0.0,0.0,0.0,0.0,none
C100014,83386561,3,72.0,56,5,40.0,1,20,38.71960938356546,spruce,1,1.7008842273955582,0.7810956646576472,2021,0.522006052509077,0.522006052509077,0,0,0,0,0,clear cut
C100014,83386561,3,95.0,68,5,40.0,1,20,37.44299050667206,spruce,2,1.7008842273955582,0.7810956646576472,2026,0.9896672220115232,0.9896672220115232,0,0,0,0,0,none
C100014,83386561,3,118.0,79,10,40.0,1,20,36.07057160538517,spruce,3,1.7008842273955582,0.7810956646576472,2031,1.7592240638576833,1.7592240638576833,0,0,0,0,0,none
C100014,83386561,3,141.0,90,10,40.0,1,20,34.263012305707115,spruce,4,1.7008842273955582,0.7810956646576472,2036,2.560246203998352,2.560246203998352,0,0,0,0,0,none
C100014,83386561,3,164.0,101,15,40.0,1,20,32.329737657197306,spruce,5,1.7008842273955582,0.7810956646576472,2041,3.4332622898144085,3.4332622898144085,0,0,0,0,0,none
C100014,83386561,3,187.0,111,15,40.0,1,20,30.470063907461334,spruce,6,1.7008842273955582,0.7810956646576472,2046,4.40542819409423,4.40542819409423,0,0,0,0,0,none
C100014,83386561,3,210.0,121,20,40.0,1,20,28.77223199830731,spruce,7,1.7008842273955582,0.7810956646576472,2051,5.509724456613285,5.509724456613285,0,0,0,0,0,none
C100014,83386561,3,233.0,131,20,40.0,1,20,27.26307832220439,spruce,8,1.7008842273955582,0.7810956646576472,2056,6.754588427697942,6.754588427697942,0,0,0,0,0,none
C100014,83386561,3,256.0,140,25,40.0,1,20,25.902097147209435,spruce,9,1.7008842273955582,0.7810956646576472,2061,8.066583397915188,8.066583397915188,0,0,0,0,0,none
C100014,83386561,3,279.0,149,25,40.0,1,20,24.64110049614125,spruce,10,1.7008842273955582,0.7810956646576472,2066,9.48831742787336,9.48831742787336,0,0,0,0,0,none
C100014,83386561,3,301.0,157,30,40.0,1,20,23.42093352821287,spruce,11,1.7008842273955582,0.7810956646576472,2071,10.847608255157386,10.847608255157386,0,0,0,0,0,none
C100014,83386561,3,323.0,165,30,40.0,1,20,22.209331662582493,spruce,12,1.7008842273955582,0.7810956646576472,2076,12.236345929622198,12.236345929622198,0,0,0,0,0,none
C100014,83386561,3,344.0,173,30,40.0,1,20,20.96406066708899,spruce,13,1.7008842273955582,0.7810956646576472,2081,13.544799720161524,13.544799720161524,0,0,0,0,0,none
C100014,83386561,3,365.0,180,35,40.0,1,20,0.0,spruce,14,1.7008842273955582,0.7810956646576472,2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clear cut
C100014,01746441,3,50.002,41.80666393689659,5,40.0,1,20,2106.6666666666665,spruce,1,19.15779060301004,10.663305699460341,2021,11.727989770896555,11.727989770896555,0,0,0,0,0,clear cut
C100014,01746441,3,69.00200000000001,52,5,40.0,1,20,2008.7552269403343,spruce,2,19.15779060301004,10.663305699460341,2026,23.46528798485365,23.46528798485365,0,0,0,0,0,none
C100014,01746441,3,91.00200000000001,68,5,40.0,1,20,1902.129719052076,spruce,3,19.15779060301004,10.663305699460341,2031,46.664223129397044,46.664223129397044,0,0,0,0,0,none
C100014,01746441,3,113.00200000000001,83,10,40.0,1,20,1767.9461204941326,spruce,4,19.15779060301004,10.663305699460341,2036,82.7121093886148,82.7121093886148,0,0,0,0,0,none
